255,255,255,255,255,255,255
255,255,255,255,255,255,255
255,255,255,255,255,255,255
255,255,255,255,255,255,255
255,255,255,255,255,255,255
000,000,000,000,000,000,000
000,000,000,000,000,000,000
000,000,000,000,000,000,000
000,000,000,000,000,000,000
000,000,000,000,000,000,000
000,000,000,000,000,000,255
000,000,000,000,000,000,255
000,000,000,000,000,255,255
000,000,000,000,000,255,255
000,000,000,000,255,000,255
000,000,000,000,255,000,255
000,000,000,255,255,000,255
000,000,000,255,000,000,255
000,000,000,255,000,000,255
000,000,255,000,000,000,255
000,000,255,000,000,000,255
000,255,000,000,000,000,255
000,255,000,000,000,000,255
000,000,255,000,000,000,255
000,000,255,000,000,000,255
000,000,000,255,000,000,255
000,000,000,255,000,000,255
000,000,000,000,255,000,255
000,000,000,000,255,000,255
255,000,000,000,000,000,255
000,000,255,000,000,000,000
000,000,000,255,000,000,000
000,000,000,000,000,255,000
000,000,000,000,000,000,255
000,000,000,000,000,255,000
000,000,000,255,000,000,000
000,255,000,000,000,000,000
255,000,000,000,000,000,000
000,000,255,000,000,000,000
000,000,000,000,255,000,000
000,000,000,000,000,000,255
000,000,000,000,000,000,255
000,000,000,000,255,000,000
000,000,255,000,000,000,000
000,255,000,000,000,000,000
000,255,000,000,000,000,000
000,000,000,255,000,000,000
000,000,000,000,255,000,000
000,000,000,000,000,000,255
000,000,000,000,000,255,000
000,000,000,000,255,000,000
000,000,255,000,000,000,000
255,000,000,000,000,000,000
000,000,255,000,000,000,000
000,000,000,255,000,000,000
000,000,000,000,000,255,000
000,000,000,000,000,000,255
000,000,000,000,000,255,000
000,000,000,255,000,000,000
000,255,000,000,000,000,000
255,000,000,000,000,000,000
000,000,255,000,000,000,000
000,000,000,000,255,000,000
000,000,000,000,000,255,000
000,000,000,000,000,000,255
000,000,000,000,255,000,000
000,000,000,255,000,000,000
000,255,000,000,000,000,000
000,255,000,000,000,000,000
000,000,000,255,000,000,000
000,000,000,000,255,000,000
000,000,000,000,000,000,255
000,000,000,000,000,255,000
000,000,000,000,255,000,000
000,000,255,000,000,000,000
255,000,000,000,000,000,000
000,000,000,000,000,000,000
243,243,243,243,243,243,243
173,173,173,173,173,173,173
103,103,103,103,103,103,103
033,033,033,033,033,033,033
255,000,000,000,000,000,000
255,000,000,000,000,000,000
000,255,000,000,000,000,000
000,255,000,000,000,000,000
000,000,255,000,000,000,000
000,000,255,000,000,000,000
000,000,000,255,000,000,000
000,000,000,255,000,000,000
000,000,000,000,255,000,000
000,000,000,000,000,255,000
000,000,000,000,000,255,000
000,000,000,000,000,000,255
000,000,000,000,000,000,255
000,255,000,000,000,000,000
000,000,255,000,000,000,000
000,000,000,000,255,000,000
000,000,000,000,000,000,255
000,000,000,000,000,000,255
000,000,000,000,255,000,000
000,000,255,000,000,000,000
000,255,000,000,000,000,000
000,255,000,000,000,000,000
000,000,000,255,000,000,000
000,000,000,000,255,000,000
000,000,000,000,000,000,255
000,000,000,000,000,255,000
000,000,000,000,255,000,000
000,000,255,000,000,000,000
255,000,000,000,000,000,000
000,000,255,000,000,000,000
000,000,000,255,000,000,000
000,000,000,000,000,255,000
000,000,000,000,000,000,255
000,000,000,000,000,255,000
000,000,000,255,000,000,000
000,255,000,000,000,000,000
255,255,000,000,000,000,000
000,000,255,000,000,000,000
000,000,000,000,255,000,000
000,000,000,000,000,000,255
000,000,000,000,000,000,255
000,000,000,000,255,000,000
000,000,255,000,000,000,000
000,255,000,000,000,000,000
000,255,000,000,000,000,000
000,000,000,255,000,000,000
000,000,000,000,255,000,000
000,000,000,000,000,000,255
000,000,000,000,000,255,000
000,000,000,000,255,000,000
000,000,255,000,000,000,000
255,000,000,000,000,000,000
000,000,255,000,000,000,000
000,000,000,255,000,000,000
000,000,000,000,000,255,000
000,000,000,000,000,000,255
000,000,000,000,000,255,000
000,000,000,255,000,000,000
000,255,000,000,000,000,000
255,000,000,000,000,000,000
000,000,000,000,000,000,000
220,220,220,220,220,220,220
150,150,150,150,150,150,150
080,080,080,080,080,080,080
011,011,011,011,011,011,011
000,000,000,000,000,000,000
000,000,000,000,000,000,000
000,000,000,000,000,255,255
000,000,000,000,000,255,255
000,000,000,000,000,000,255
000,000,000,000,255,000,255
000,000,000,000,255,000,255
000,000,000,255,000,000,255
000,000,000,255,000,000,255
000,000,255,000,000,000,255
000,000,255,000,000,000,255
000,255,000,000,000,000,255
000,255,000,000,000,000,255
207,207,207,207,207,207,255
152,152,152,152,152,152,255
097,097,097,097,097,097,255
042,042,042,042,042,042,255
000,000,000,000,000,000,255
000,000,000,000,000,000,255
000,000,000,000,000,255,255
000,000,000,000,000,255,255
000,000,000,000,255,000,255
000,000,000,000,255,000,255
000,000,000,255,000,000,255
000,000,000,255,000,000,255
000,000,255,000,000,000,255
000,000,255,000,000,000,255
000,255,000,000,000,000,255
000,255,000,000,000,000,255
219,219,219,219,219,219,255
154,154,154,154,154,154,255
090,090,090,090,090,090,255
025,025,025,025,025,025,255
000,000,000,000,000,000,255
000,000,000,000,000,000,255
255,255,255,255,255,255,255
000,000,000,000,000,000,255
255,255,255,255,255,255,255
000,000,000,000,000,000,255
000,000,000,000,000,000,255
000,000,000,000,000,000,255
000,000,000,000,000,000,255
000,000,000,000,000,000,255
255,255,255,255,255,255,255
255,255,255,255,255,255,255
255,255,255,255,255,255,255
255,255,255,255,255,255,255
000,000,000,000,000,000,255
000,000,000,000,000,000,255
255,255,000,000,000,000,255
255,255,000,000,000,000,255
255,255,000,000,000,000,255
255,255,000,000,000,000,255
000,000,255,255,000,000,255
000,000,255,255,000,000,255
000,000,255,255,000,000,255
000,000,255,255,000,000,255
000,000,000,000,255,255,255
000,000,000,000,255,255,255
000,000,000,000,255,255,255
000,000,000,000,255,255,255
255,000,000,000,000,000,000
000,000,255,000,000,000,000
000,000,000,255,000,000,000
000,000,000,000,000,255,000
000,000,000,000,000,000,255
000,000,000,000,255,000,000
000,000,000,255,000,000,000
000,255,000,000,000,000,000
000,255,000,000,000,000,000
000,000,255,000,000,000,000
000,000,000,000,255,000,000
000,000,000,000,000,000,255
000,000,000,000,000,000,255
000,000,000,000,255,000,000
000,000,255,000,000,000,000
000,255,000,000,000,000,000
000,255,000,000,000,000,000
000,000,000,255,000,000,000
000,000,000,000,255,000,000
000,000,000,000,000,000,255
000,000,000,000,000,255,000
000,000,000,255,000,000,000
000,000,255,000,000,000,000
255,000,000,000,000,000,000
000,000,255,000,000,000,000
000,000,000,255,000,000,000
000,000,000,000,000,255,000
000,000,000,000,000,000,255
000,000,000,000,000,255,000
000,000,000,255,000,000,000
000,255,000,000,000,000,000
255,000,000,000,000,000,000
000,000,255,000,000,000,000
000,000,000,000,255,000,000
000,000,000,000,000,255,000
000,000,000,000,000,000,255
000,000,000,000,255,000,000
000,000,000,255,000,000,000
000,255,000,000,000,000,000
000,255,000,000,000,000,000
000,000,000,255,000,000,000
000,000,000,000,255,000,000
000,000,000,000,000,000,255
000,000,000,000,000,255,000
000,000,000,000,255,000,000
000,000,255,000,000,000,000
255,000,000,000,000,000,000
000,000,000,000,000,000,000
244,244,244,244,244,244,244
145,145,145,145,145,145,145
046,046,046,046,046,046,046
000,000,000,000,000,000,000
255,000,000,000,000,000,000
255,000,000,000,000,000,000
000,255,000,000,000,000,000
000,255,000,000,000,000,000
000,000,255,000,000,000,000
000,000,255,000,000,000,000
000,000,000,255,000,000,000
000,000,000,255,000,000,000
000,000,000,000,255,000,000
000,000,000,000,000,255,000
000,000,000,000,000,255,000
000,000,000,000,000,000,255
000,000,000,000,000,000,255
000,255,000,000,000,000,000
000,000,255,000,000,000,000
000,000,000,000,255,000,000
000,000,000,000,000,000,255
000,000,000,000,000,000,255
000,000,000,000,255,000,000
000,000,255,000,000,000,000
000,255,000,000,000,000,000
000,255,000,000,000,000,000
000,000,000,255,000,000,000
000,000,000,000,255,000,000
000,000,000,000,000,000,255
000,000,000,000,000,255,000
000,000,000,255,000,000,000
000,000,255,000,000,000,000
255,000,000,000,000,000,000
000,000,255,000,000,000,000
000,000,000,255,000,000,000
000,000,000,000,000,255,000
000,000,000,000,000,000,255
000,000,000,000,000,255,000
000,000,000,255,000,000,000
000,255,000,000,000,000,000
255,255,000,000,000,000,000
000,000,255,000,000,000,000
000,000,000,000,255,000,000
000,000,000,000,000,000,255
000,000,000,000,000,000,255
000,000,000,000,255,000,000
000,000,255,000,000,000,000
000,255,000,000,000,000,000
000,255,000,000,000,000,000
000,000,000,255,000,000,000
000,000,000,000,255,000,000
000,000,000,000,000,000,255
000,000,000,000,000,255,000
000,000,000,000,255,000,000
000,000,255,000,000,000,000
255,000,000,000,000,000,000
000,000,255,000,000,000,000
000,000,000,255,000,000,000
000,000,000,000,000,255,000
000,000,000,000,000,000,255
000,000,000,000,000,255,000
000,000,000,255,000,000,000
000,255,000,000,000,000,000
255,000,000,000,000,000,000
000,000,000,000,000,000,000
237,237,237,237,237,237,237
187,187,187,187,187,187,187
136,136,136,136,136,136,136
086,086,086,086,086,086,086
036,036,036,036,036,036,036
000,000,000,000,000,000,000
000,000,000,000,000,255,255
000,000,000,000,000,255,255
000,000,000,000,000,000,255
000,000,000,000,255,000,255
000,000,000,255,255,000,255
000,000,000,255,000,000,255
000,000,255,000,000,000,255
000,000,255,000,000,000,255
000,255,000,000,000,000,255
000,255,000,000,000,000,255
000,255,000,000,000,000,255
198,198,198,198,198,198,255
141,141,141,141,141,141,255
084,084,084,084,084,084,255
027,027,027,027,027,027,255
000,000,000,000,000,000,255
000,000,000,000,000,000,255
000,000,000,000,000,255,255
000,000,000,000,000,255,255
000,000,000,000,255,000,255
000,000,000,000,255,000,255
000,000,000,255,000,000,255
000,000,000,255,000,000,255
000,000,255,000,000,000,255
000,000,255,000,000,000,255
000,255,000,000,000,000,255
000,255,000,000,000,000,255
207,207,207,207,207,207,255
150,150,150,150,150,150,255
093,093,093,093,093,093,255
036,036,036,036,036,036,255
000,000,000,000,000,000,255
000,000,000,000,000,000,255
255,255,255,255,255,255,255
000,000,000,000,000,000,255
255,255,255,255,255,255,255
000,000,000,000,000,000,255
000,000,000,000,000,000,255
000,000,000,000,000,000,255
000,000,000,000,000,000,255
000,000,000,000,000,000,255
255,255,255,255,255,255,255
000,000,000,000,000,000,255
255,255,255,255,255,255,255
255,255,255,255,255,255,255
255,255,255,255,255,255,255
255,255,255,255,255,255,255
000,255,255,255,255,255,255
000,255,255,255,255,255,255
000,255,255,255,255,255,255
000,255,255,255,255,255,255
000,000,255,255,255,255,255
000,000,255,255,255,255,255
000,000,255,255,255,255,255
000,000,255,255,255,255,255
000,000,000,255,255,255,255
000,000,000,255,255,255,255
000,000,000,255,255,255,255
000,000,000,255,255,255,255
000,000,000,000,255,255,255
000,000,000,000,255,255,255
000,000,000,000,255,255,255
000,000,000,000,255,255,255
000,000,000,000,000,255,255
000,000,000,000,000,255,255
000,000,000,000,000,255,255
000,000,000,000,000,255,255
000,000,000,000,000,000,255
000,000,000,000,000,000,255
000,000,000,000,000,000,255
000,000,000,000,000,000,255
000,000,000,000,000,000,000
000,000,000,000,000,000,000
000,000,000,000,000,000,000
000,000,000,000,000,000,000
000,000,000,000,000,000,000
000,000,000,000,000,000,000
000,000,000,000,000,000,255
000,000,000,000,000,000,000
000,000,000,000,000,000,000
000,000,000,000,000,000,255
000,000,000,000,000,000,000
000,000,000,000,000,000,255
000,000,000,000,000,000,255
000,000,000,000,000,000,000
000,000,000,000,000,000,255
000,000,000,000,000,000,000
000,000,000,000,000,000,000
000,000,000,000,000,000,255
000,000,000,000,000,000,000
000,000,000,000,000,000,255
000,000,000,000,000,000,255
000,000,000,000,000,000,000
000,000,000,000,000,000,255
000,000,000,000,000,000,000
000,000,000,000,000,000,255
000,000,000,000,000,000,255
000,000,000,000,000,000,000
000,000,000,000,000,000,255
000,000,000,000,000,000,000
000,000,000,000,000,000,255
000,000,000,000,000,000,255
000,000,000,000,000,000,000
000,000,000,000,000,000,255
000,000,000,000,000,000,255
000,000,000,000,000,000,000
000,000,000,000,000,000,255
000,000,000,000,000,000,000
000,000,000,000,000,000,000
000,000,000,000,000,000,255
000,000,000,000,000,000,000
000,000,000,000,000,000,255
000,000,000,000,000,000,000
000,000,000,000,000,000,000
000,000,000,000,000,000,255
000,000,000,000,000,000,000
000,000,000,000,000,000,255
000,000,000,000,000,000,000
000,000,000,000,000,000,000
000,000,000,000,000,000,255
000,000,000,000,000,000,000
000,000,000,000,000,000,000
000,000,000,000,000,000,255
000,000,000,000,000,000,000
000,000,000,000,000,000,255
000,000,000,000,000,000,000
000,000,000,000,000,000,000
000,000,000,000,000,000,255
000,000,000,000,000,000,000
000,000,000,000,000,000,255
000,000,000,000,000,000,255
000,000,000,000,000,000,000
000,000,000,000,000,000,255
000,000,000,000,000,000,000
000,000,000,000,000,000,255
000,000,000,000,000,000,000
000,000,000,000,000,000,000
000,000,000,000,000,000,255
000,000,000,000,000,000,000
008,000,000,000,000,000,000
017,000,000,000,000,000,255
026,000,000,000,000,000,000
035,000,000,000,000,000,255
043,000,000,000,000,000,255
052,000,000,000,000,000,000
061,255,000,000,000,000,255
070,000,255,000,000,000,000
079,000,255,000,000,000,255
088,255,000,000,000,000,255
097,000,000,000,000,000,000
106,000,000,000,000,000,255
115,000,000,000,000,000,000
124,000,255,000,000,000,255
132,000,255,000,000,000,255
141,000,255,000,000,000,000
150,000,000,000,000,000,255
159,000,000,000,000,000,000
168,000,000,000,000,000,000
177,000,000,000,000,000,255
186,000,000,000,000,000,000
195,000,255,000,000,000,255
204,000,000,255,000,000,255
212,000,000,255,000,000,000
221,000,255,000,000,000,255
230,000,255,000,000,000,255
239,000,000,000,000,000,000
248,000,000,000,000,000,255
250,000,000,255,000,000,000
233,000,000,255,000,000,255
216,000,000,255,000,000,000
199,000,000,000,000,000,000
182,000,000,000,000,000,255
165,000,000,000,000,000,000
149,000,000,000,000,000,255
132,000,000,000,000,000,255
115,000,000,000,000,000,000
098,000,000,255,000,000,255
081,000,000,255,000,000,000
064,000,000,000,255,000,000
047,000,000,000,255,000,255
045,000,000,255,000,000,000
055,000,000,000,000,000,255
066,000,000,000,000,000,255
077,000,000,000,000,000,000
087,255,000,000,000,000,255
098,255,000,000,000,000,000
108,255,000,000,000,000,255
119,255,000,000,000,000,255
129,255,000,000,000,000,000
140,000,000,255,000,000,255
151,000,000,255,000,000,000
161,000,000,255,000,000,255
172,000,000,255,000,000,255
182,000,000,000,255,000,000
193,000,000,000,255,000,255
203,000,000,000,255,000,255
214,000,000,000,255,000,000
224,000,000,000,255,000,255
235,000,255,000,000,000,000
246,000,255,000,000,000,000
251,000,255,000,000,000,255
231,255,255,255,255,255,000
211,255,255,255,255,255,255
191,255,255,255,255,255,000
171,000,000,000,000,000,255
151,000,000,000,000,000,255
131,000,000,000,000,000,000
111,000,000,000,000,000,255
090,000,000,000,000,000,000
070,255,000,000,000,000,000
050,000,255,000,000,000,255
064,000,255,000,000,000,000
078,255,000,000,000,000,255
093,255,000,000,000,000,255
107,000,000,000,000,000,000
122,000,000,000,000,000,255
137,000,255,000,000,000,000
151,000,255,000,000,000,000
166,000,255,000,000,000,255
181,000,000,000,000,000,000
195,000,000,000,000,000,255
210,000,000,000,000,000,000
225,000,000,000,000,000,000
239,000,000,000,000,000,255
254,000,255,000,000,000,000
232,000,255,255,000,000,255
208,000,000,255,000,000,255
184,000,255,000,000,000,000
160,000,255,000,000,000,255
136,000,000,000,000,000,000
112,000,000,000,000,000,000
088,000,000,255,000,000,255
064,000,000,255,000,000,000
041,000,000,255,000,000,255
052,000,000,000,000,000,255
062,000,000,000,000,000,000
073,000,000,000,000,000,255
084,000,000,000,000,000,000
094,000,000,000,000,000,255
105,000,000,000,000,000,255
116,000,000,000,000,000,000
126,000,000,255,000,000,255
137,000,000,000,255,000,000
148,000,000,000,255,000,255
158,000,000,255,000,000,255
169,000,000,000,000,000,000
180,000,000,000,000,000,255
190,000,000,000,000,000,000
201,000,000,000,255,000,000
212,000,000,000,255,000,255
222,000,000,000,000,000,000
233,255,000,000,000,000,255
244,255,000,000,000,000,255
254,000,000,000,000,000,000
237,000,255,000,000,000,255
219,000,255,000,000,000,000
202,000,000,000,000,000,255
184,000,000,255,000,000,255
166,000,000,255,000,000,000
148,000,000,255,000,000,255
131,000,000,000,000,000,000
113,000,000,000,255,000,255
095,000,000,000,255,000,255
077,000,000,000,000,000,000
060,000,000,000,000,000,255
042,255,255,255,255,255,000
024,255,255,255,255,255,000
006,255,255,255,255,255,255
250,250,250,250,250,250,250
204,204,204,204,204,204,204
158,158,158,158,158,158,158
112,112,112,112,112,112,112
066,066,066,066,066,066,066
020,020,020,020,020,020,020
000,000,000,000,000,000,000
000,000,000,000,000,000,103
000,000,000,000,000,012,000
000,000,000,000,000,177,000
000,000,000,000,088,000,000
000,000,000,000,253,000,000
000,000,000,164,000,000,000
000,000,074,000,000,000,000
000,000,240,000,000,000,000
000,151,000,000,000,000,000
061,000,000,000,000,000,000
227,000,000,000,000,000,000
216,216,216,216,216,216,216
170,170,170,170,170,170,170
124,124,124,124,124,124,124
078,078,078,078,078,078,078
032,032,032,032,032,032,032
000,000,000,000,000,000,000
000,000,000,000,000,000,151
000,000,000,000,000,073,000
000,000,000,000,000,250,000
000,000,000,000,175,000,000
000,000,000,098,000,000,000
000,000,020,000,000,000,000
000,000,197,000,000,000,000
000,121,000,000,000,000,000
045,000,000,000,000,000,000
224,000,000,000,000,000,255
216,216,216,216,216,216,255
170,170,170,170,170,170,255
124,124,124,124,124,124,255
078,078,078,078,078,078,255
032,032,032,032,032,032,255
000,000,000,000,000,000,255
255,255,255,255,255,255,255
000,000,000,000,000,000,255
255,255,255,255,255,255,255
000,000,000,000,000,000,255
000,000,000,000,000,000,255
000,000,000,000,000,000,255
000,000,000,000,000,000,255
000,000,000,000,000,000,255
255,255,255,255,255,255,255
000,000,000,000,000,000,255
255,255,255,255,255,255,255
000,000,000,000,000,000,255
000,000,000,000,000,000,255
000,000,000,000,000,000,255
255,000,255,000,255,000,255
255,000,255,000,255,000,255
000,000,000,000,000,000,255
000,000,000,000,000,000,255
000,255,000,255,000,255,255
000,000,000,000,000,000,255
000,000,000,000,000,000,255
000,000,000,000,000,000,255
255,255,255,255,255,255,255
000,000,000,000,000,000,255
000,000,000,000,000,000,255
000,000,000,000,000,000,255
255,000,000,000,000,000,000
000,000,255,000,000,000,000
000,000,000,255,000,000,000
000,000,000,000,000,255,000
000,000,000,000,000,000,255
000,000,000,000,000,255,000
000,000,000,255,000,000,000
000,255,000,000,000,000,000
255,000,000,000,000,000,000
000,000,255,000,000,000,000
000,000,000,000,255,000,000
000,000,000,000,000,000,255
000,000,000,000,000,000,255
000,000,000,000,255,000,000
000,000,255,000,000,000,000
000,255,000,000,000,000,000
000,255,000,000,000,000,000
000,000,000,255,000,000,000
000,000,000,000,255,000,000
000,000,000,000,000,000,255
000,000,000,000,000,255,000
000,000,000,000,255,000,000
000,000,255,000,000,000,000
255,000,000,000,000,000,000
000,000,255,000,000,000,000
000,000,000,255,000,000,000
000,000,000,000,000,255,000
000,000,000,000,000,000,255
000,000,000,000,000,255,000
000,000,000,255,000,000,000
000,255,000,000,000,000,000
255,000,000,000,000,000,000
000,000,255,000,000,000,000
000,000,000,000,255,000,000
000,000,000,000,000,255,000
000,000,000,000,000,000,255
000,000,000,000,255,000,000
000,000,000,255,000,000,000
000,255,000,000,000,000,000
000,255,000,000,000,000,000
000,000,000,255,000,000,000
000,000,000,000,255,000,000
000,000,000,000,000,000,255
000,000,000,000,000,255,000
000,000,000,000,255,000,000
000,000,255,000,000,000,000
255,000,000,000,000,000,000
000,000,000,000,000,000,000
214,214,214,214,214,214,214
161,161,161,161,161,161,161
107,107,107,107,107,107,107
054,054,054,054,054,054,054
000,000,000,000,000,000,000
000,000,000,000,000,000,146
000,000,000,000,000,040,000
000,000,000,000,000,190,000
000,000,000,000,085,000,000
000,000,000,000,235,000,000
000,000,000,130,000,000,000
000,000,025,000,000,000,000
000,000,175,000,000,000,000
000,070,000,000,000,000,000
000,220,000,000,000,000,000
116,000,000,000,000,000,000
000,000,000,000,000,000,000
000,255,000,000,000,000,000
000,000,000,255,000,000,000
000,000,000,000,255,000,000
000,000,000,000,000,000,255
000,000,000,000,000,255,000
000,000,000,000,255,000,000
000,000,255,000,000,000,000
255,000,000,000,000,000,000
000,000,255,000,000,000,000
000,000,000,255,000,000,000
000,000,000,000,000,255,000
000,000,000,000,000,000,255
000,000,000,000,000,255,000
000,000,000,255,000,000,000
000,255,000,000,000,000,000
255,000,000,000,000,000,000
000,000,255,000,000,000,000
000,000,000,000,255,000,000
000,000,000,000,000,255,000
000,000,000,000,000,000,255
000,000,000,000,255,000,000
000,000,255,000,000,000,000
000,255,000,000,000,000,000
000,255,000,000,000,000,000
000,000,000,255,000,000,000
000,000,000,000,255,000,000
000,000,000,000,000,000,255
000,000,000,000,000,255,000
000,000,000,000,255,000,000
000,000,255,000,000,000,000
255,000,000,000,000,000,000
000,255,000,000,000,000,000
000,000,000,255,000,000,000
000,000,000,000,000,255,000
000,000,000,000,000,000,255
000,000,000,000,000,255,000
000,000,000,255,000,000,000
000,000,255,000,000,000,000
255,000,000,000,000,000,000
000,000,255,000,000,000,000
000,000,000,000,255,000,000
000,000,000,000,000,255,000
000,000,000,000,000,000,255
000,000,000,000,255,000,000
000,000,000,255,000,000,000
000,255,000,000,000,000,000
000,000,000,000,000,000,000
249,249,249,249,249,249,249
195,195,195,195,195,195,195
142,142,142,142,142,142,142
088,088,088,088,088,088,088
035,035,035,035,035,035,035
000,000,000,000,000,000,000
000,000,000,000,000,000,090
000,000,000,000,000,000,239
000,000,000,000,000,133,000
000,000,000,000,028,000,000
000,000,000,000,178,000,000
000,000,000,073,000,000,000
000,000,000,223,000,000,000
000,000,118,000,000,000,000
000,013,000,000,000,000,000
000,163,000,000,000,000,000
059,000,000,000,000,000,000
211,000,000,000,000,000,000
216,216,216,216,216,216,216
163,163,163,163,163,163,163
110,110,110,110,110,110,110
056,056,056,056,056,056,056
003,003,003,003,003,003,003
000,000,000,000,000,000,047
000,000,000,000,000,000,225
000,000,000,000,000,149,000
000,000,000,000,073,000,000
000,000,000,000,253,000,000
000,000,000,177,000,000,000
000,000,101,000,000,000,000
000,023,000,000,000,000,000
000,203,000,000,000,000,000
128,000,000,000,000,000,000
245,245,245,245,245,245,255
191,191,191,191,191,191,255
138,138,138,138,138,138,255
084,084,084,084,084,084,255
031,031,031,031,031,031,255
000,000,000,000,000,000,255
000,000,000,000,000,255,255
000,000,000,000,000,255,255
000,000,000,000,000,255,255
000,000,000,000,255,255,255
000,000,000,000,255,255,255
000,000,000,255,255,255,255
000,000,000,255,255,255,255
000,000,255,255,255,255,255
000,000,255,255,255,255,255
000,255,255,255,255,255,255
000,255,255,255,255,255,255
255,255,255,255,255,255,255
255,255,255,255,255,255,255
255,255,255,255,255,255,255
252,255,255,255,255,255,255
184,255,255,255,255,255,255
116,255,255,255,255,255,255
048,255,255,255,255,255,255
000,255,255,255,255,255,255
000,191,255,255,255,255,255
000,123,255,255,255,255,255
000,055,255,255,255,255,255
000,000,255,255,255,255,255
000,000,214,255,255,255,255
000,000,146,255,255,255,255
000,000,078,255,255,255,255
000,000,010,255,255,255,255
043,000,000,214,255,255,255
102,000,000,146,255,255,255
161,000,000,078,255,255,255
220,000,000,010,255,255,255
255,021,000,000,224,255,255
255,076,000,000,156,255,255
255,131,000,000,088,255,255
255,185,000,000,020,255,255
255,240,000,000,000,220,255
255,255,046,000,000,152,255
255,255,107,000,000,084,255
255,255,168,000,000,016,255
255,255,229,000,000,000,255
255,255,255,043,000,000,255
255,255,255,113,000,000,255
255,255,255,182,000,000,255
255,255,255,252,007,000,255
228,255,255,255,075,000,255
160,255,255,255,143,000,255
092,255,255,255,211,000,255
024,255,255,255,255,026,255
000,255,255,255,255,094,255
000,206,255,255,255,162,255
000,138,255,255,255,230,255
000,070,255,255,255,255,255
000,002,255,255,255,255,255
000,000,215,255,255,255,255
000,000,147,255,255,255,255
000,000,079,255,255,255,255
000,000,011,255,255,255,255
000,000,000,189,255,255,255
000,000,000,121,255,255,255
000,000,000,053,255,255,255
000,000,000,000,231,255,255
000,000,000,000,163,255,255
000,000,000,000,095,255,255
000,000,000,000,027,255,255
000,000,000,000,000,212,255
000,000,000,000,000,144,255
000,000,000,000,000,076,255
255,000,000,000,000,008,255
255,255,000,000,000,000,255
000,255,255,000,000,000,255
000,000,000,255,000,000,255
000,000,000,000,255,000,255
000,000,000,000,000,255,255
000,000,000,000,000,000,255
000,000,000,000,000,000,000
000,000,000,000,000,000,000
000,000,000,000,050,000,255
000,000,020,140,140,000,000
000,025,118,219,230,000,000
114,170,215,069,190,077,255
241,194,197,164,101,176,000
137,246,236,225,154,235,255
237,113,130,253,206,136,000
191,026,000,116,151,105,255
101,136,064,138,254,238,255
